Sporadic-2;218;-0.06;0.15;7.97;0.19;-7;16;-10;221;-91;19;99956.97;2.94;0;0;0;0
Sporadic-2;1254;-0.25;0.15;7.97;0.22;-4;21;-9;222;-82;28;99957.57;2.96;0;0;0;0
Sporadic-2;2290;-0.40;0.17;7.97;0.20;-8;16;-9;221;-85;27;99959.45;2.98;0;0;0;0
Sporadic-2;3325;-0.24;0.14;7.97;0.19;-4;16;-12;225;-95;29;99957.53;3.00;0;0;0;0
Sporadic-2;4368;-0.27;0.17;7.96;0.24;-7;16;-9;215;-87;23;99957.85;3.03;0;0;0;0
Sporadic-2;5404;-0.13;0.15;7.97;0.22;-1;20;-8;226;-92;20;99956.19;3.05;0;0;0;0
Sporadic-2;6477;-0.55;0.19;7.96;0.23;-4;20;-8;223;-83;21;99961.20;3.06;0;0;0;0
Sporadic-2;7512;-0.69;0.14;7.96;0.22;-2;19;-8;217;-89;27;99961.57;3.07;0;0;0;0
Sporadic-2;8547;-0.33;0.16;7.97;0.19;-3;23;-8;218;-84;22;99958.57;3.09;0;0;0;0
Sporadic-2;9581;-0.40;0.16;7.97;0.21;-2;20;-9;222;-84;24;99959.42;3.11;0;0;0;0
Sporadic-2;10621;0.07;0.16;7.97;0.20;-3;19;-8;216;-86;20;99953.80;3.13;0;0;0;0
Sporadic-2;11657;-0.06;0.16;7.97;0.20;-5;18;-10;225;-89;21;99955.36;3.15;0;0;0;0
Sporadic-2;12692;-0.48;0.16;7.97;0.22;-4;18;-10;223;-95;27;99960.36;3.18;0;0;0;0
Sporadic-2;13727;-0.52;0.16;7.97;0.21;-4;16;-10;227;-91;29;99960.79;3.20;0;0;0;0
Sporadic-2;14763;-0.40;0.16;7.97;0.21;-2;23;-8;224;-90;26;99959.35;3.21;0;0;0;0
Sporadic-2;15799;-0.04;0.15;7.97;0.21;-3;22;-8;219;-89;23;99955.17;3.23;0;0;0;0
Sporadic-2;16834;-0.22;0.16;7.96;0.20;-3;20;-8;219;-81;19;99959.65;3.25;0;0;0;0
Sporadic-2;17875;-0.29;0.17;7.97;0.22;-4;21;-9;221;-89;31;99958.08;3.26;0;0;0;0
Sporadic-2;18911;-0.72;0.17;7.97;0.21;-4;19;-10;221;-91;27;99963.25;3.29;0;0;0;0
Sporadic-2;19946;-0.35;0.20;7.97;0.21;-5;17;-16;224;-86;30;99958.82;3.31;0;0;0;0
Sporadic-2;20982;-0.74;0.12;7.97;0.21;-6;18;-10;218;-88;22;99963.46;3.33;0;0;0;0
Sporadic-2;22018;-0.98;0.17;7.97;0.19;-1;22;-8;223;-97;29;99966.32;3.35;0;0;0;0
Sporadic-2;23054;-1.14;0.14;7.97;0.19;-5;19;-7;227;-91;29;99968.14;3.37;0;0;0;0
Sporadic-2;24095;0.12;0.14;7.96;0.21;-5;18;-12;221;-87;23;99955.25;3.38;0;0;0;0
Sporadic-2;25131;-0.33;0.16;7.97;0.22;-7;12;-10;224;-94;28;99958.51;3.39;0;0;0;0
Sporadic-2;26167;-0.14;0.15;7.97;0.22;-4;19;-8;219;-97;19;99956.32;3.41;0;0;0;0
Sporadic-2;27203;-0.69;0.18;7.97;0.24;-3;21;-9;225;-91;23;99962.85;3.44;0;0;0;0
Sporadic-2;28239;-0.57;0.14;7.97;0.23;-5;17;-8;218;-90;36;99961.41;3.46;0;0;0;0
Sporadic-2;29275;-0.31;0.16;7.97;0.24;-2;25;-10;227;-85;25;99958.28;3.47;0;0;0;0
Sporadic-2;30317;-0.15;0.13;7.97;0.22;-6;15;-12;220;-84;24;99956.41;3.50;0;0;0;0
Sporadic-2;31353;-0.66;0.13;7.97;0.19;0;27;-9;215;-85;35;99959.60;3.52;0;0;0;0
Sporadic-2;32390;-0.36;0.12;7.97;0.20;-6;22;-3;223;-89;27;99958.92;3.55;0;0;0;0
Sporadic-2;33426;-0.42;0.15;7.97;0.19;1;23;-8;221;-89;25;99959.67;3.56;0;0;0;0
Sporadic-2;34462;-0.08;0.17;7.98;0.21;-5;18;-11;221;-81;19;99955.60;3.58;0;0;0;0
Sporadic-2;35499;-0.33;0.15;7.97;0.18;-4;17;-6;218;-92;24;99958.55;3.60;0;0;0;0
