Sporadic-5;2476;0.00;3.57;6.79;2.06;-40;-140;-80;157;-271;-119;100120.85;1.11;0;0;0;0
Sporadic-5;3526;0.24;3.43;7.37;2.08;52;157;8;157;-267;-103;100117.97;1.18;0;0;0;0
Sporadic-5;4555;-0.27;2.92;5.30;5.09;-32;-817;98;168;-250;-72;100124.02;1.23;0;0;0;0
Sporadic-5;5584;0.27;1.76;6.62;4.93;1210;335;1286;132;-252;-96;100117.66;1.29;0;0;0;0
Sporadic-5;6614;-0.10;1.04;7.42;3.41;14;-287;58;74;-250;-112;100122.07;1.34;0;0;0;0
Sporadic-5;7643;-0.50;3.17;6.02;5.12;422;-1250;-612;133;-237;-51;100126.79;1.39;0;0;0;0
Sporadic-5;8672;0.18;0.03;7.04;2.42;3437;-1125;1000;64;-260;-180;100118.71;1.45;0;0;0;0
Sporadic-5;9704;-0.15;1.33;7.63;1.34;-578;1062;-254;41;-241;-229;100122.64;1.50;0;0;0;0
Sporadic-5;10733;0.48;1.12;7.42;1.40;69;11;12;59;-247;-227;100115.10;1.55;0;0;0;0
Sporadic-5;11762;-0.32;1.51;7.89;1.01;-104;2;-57;79;-249;-239;100124.64;1.61;0;0;0;0
Sporadic-5;12791;-0.25;1.81;7.58;0.20;-29;170;76;71;-251;-221;100123.82;1.66;0;0;0;0
Sporadic-5;13820;-0.10;1.66;8.12;0.62;178;202;510;68;-240;-228;100121.96;1.71;0;0;0;0
Sporadic-5;14850;0.65;2.57;7.10;1.41;-245;785;-953;10;-214;-156;100112.62;1.76;0;0;0;0
Sporadic-5;15882;0.37;0.50;7.92;0.93;-78;419;-179;21;-231;-151;100116.48;1.82;0;0;0;0
Sporadic-5;16911;-0.48;0.46;8.50;0.95;128;99;-209;33;-215;-151;100126.49;1.87;0;0;0;0
Sporadic-5;17940;0.04;0.65;7.96;0.91;-21;-69;50;29;-213;-145;100120.39;1.91;0;0;0;0
Sporadic-5;18969;0.54;0.63;7.99;1.07;-8;415;-33;27;-209;-145;100114.39;1.96;0;0;0;0
Sporadic-5;19998;0.64;0.56;7.98;1.07;-14;-47;-45;27;-205;-149;100113.16;2.01;0;0;0;0
Sporadic-5;21030;0.43;0.47;7.98;1.06;-10;-26;-48;28;-204;-138;100115.75;2.05;0;0;0;0
Sporadic-5;22062;0.59;0.56;7.71;1.47;-42;-279;-856;33;-213;-141;100113.84;2.10;0;0;0;0
Sporadic-5;23092;0.12;0.58;7.98;1.21;-15;-40;-45;22;-206;-152;100119.36;2.15;0;0;0;0
Sporadic-5;24121;0.30;0.56;7.99;1.05;-12;-30;-44;23;-211;-155;100117.29;2.20;0;0;0;0
Sporadic-5;25149;-0.14;0.54;7.98;1.01;-11;-33;-51;30;-206;-154;100122.53;2.24;0;0;0;0
Sporadic-5;26179;0.13;0.54;7.99;1.06;-16;-43;-45;22;-212;-150;100119.25;2.28;0;0;0;0
Sporadic-5;27210;0.72;0.51;7.98;1.07;-9;-28;-49;28;-206;-148;100112.25;2.33;0;0;0;0
Sporadic-5;28239;0.58;0.56;7.98;1.06;-15;-56;-42;29;-205;-147;100113.92;2.38;0;0;0;0
Sporadic-5;29268;0.31;0.52;7.99;1.03;-8;-16;-44;29;-209;-147;100117.17;2.42;0;0;0;0
Sporadic-5;30298;0.26;0.54;7.98;1.05;-10;-21;-46;29;-215;-145;100117.71;2.47;0;0;0;0
Sporadic-5;31327;0.24;0.51;7.99;1.00;-8;-14;-45;28;-206;-154;100117.96;2.51;0;0;0;0
Sporadic-5;32356;0.30;0.53;7.98;1.05;-12;-29;-44;25;-211;-151;100117.21;2.55;0;0;0;0
Sporadic-5;33390;0.91;0.55;7.97;1.11;-9;-12;-44;23;-205;-149;100110.04;2.59;0;0;0;0
Sporadic-5;34419;0.64;0.52;7.98;1.05;-8;-24;-45;24;-210;-152;100113.21;2.63;0;0;0;0
Sporadic-5;35448;0.68;0.50;7.99;1.07;-9;-7;-45;29;-205;-155;100112.79;2.67;0;0;0;0
Sporadic-5;36477;0.42;0.54;7.99;1.10;-11;-24;-46;24;-220;-156;100115.85;2.71;0;0;0;0
Sporadic-5;37507;0.76;0.50;7.98;1.06;-7;-7;-49;30;-210;-150;100111.79;2.76;0;0;0;0
Sporadic-5;38536;0.71;0.53;7.98;1.08;-12;-32;-46;30;-212;-150;100112.41;2.79;0;0;0;0
Sporadic-5;39567;0.08;0.48;7.98;1.01;-6;7;-45;28;-208;-150;100119.83;2.83;0;0;0;0
Sporadic-5;40596;0.16;0.51;7.99;1.08;-9;-31;-45;29;-217;-147;100118.89;2.87;0;0;0;0
Sporadic-5;41625;0.35;0.51;7.99;1.04;-9;-27;-46;33;-205;-151;100116.63;2.91;0;0;0;0
Sporadic-5;42654;0.71;0.55;7.98;1.08;-11;-20;-43;22;-202;-148;100112.36;2.94;0;0;0;0
Sporadic-5;43683;0.58;0.52;7.98;1.08;-13;-62;-41;29;-205;-151;100113.97;2.98;0;0;0;0
Sporadic-5;44712;0.26;0.54;7.98;1.09;-9;-37;-48;33;-205;-155;100117.79;3.02;0;0;0;0
Sporadic-5;45742;0.50;0.52;7.99;1.04;-11;-44;-43;27;-213;-151;100114.89;3.05;0;0;0;0
Sporadic-5;46769;0.34;0.51;7.98;1.07;-7;-27;-48;22;-208;-162;100116.75;3.09;0;0;0;0
Sporadic-5;47798;0.30;0.50;7.98;1.04;-10;-18;-44;26;-212;-148;100117.24;3.12;0;0;0;0
Sporadic-5;48827;0.51;0.53;7.99;1.08;-10;-20;-46;28;-204;-160;100114.78;3.16;0;0;0;0
