Sporadic-5;2476;0.00;4.12;0;0;0;0;
Sporadic-5;3526;0.24;4.02;0;0;0;0;
Sporadic-5;4555;-0.27;4.02;0;0;0;0;
Sporadic-5;5584;0.27;4.02;0;0;0;0;
Sporadic-5;6614;-0.10;4.02;0;0;0;0;
Sporadic-5;7643;-0.50;4.02;0;0;0;0;
Sporadic-5;8672;0.18;4.02;0;0;0;0;
Sporadic-5;9704;-0.15;4.02;0;0;0;0;
Sporadic-5;10733;0.48;4.02;0;0;0;0;
Sporadic-5;11762;-0.32;1.82;0;0;0;0;
Sporadic-5;12791;-0.25;1.83;0;0;0;0;
Sporadic-5;13820;-0.10;1.77;0;0;0;0;
Sporadic-5;14850;0.65;2.93;0;0;0;0;
Sporadic-5;15882;0.37;2.93;0;0;0;0;
Sporadic-5;16911;-0.48;2.93;0;0;0;0;
Sporadic-5;17940;0.04;2.93;0;0;0;0;
Sporadic-5;18969;0.54;2.93;0;0;0;0;
Sporadic-5;19998;0.64;2.93;0;0;0;0;
Sporadic-5;21030;0.43;2.93;0;0;0;0;
Sporadic-5;22062;0.59;2.93;0;0;0;0;
Sporadic-5;23092;0.12;2.93;0;0;0;0;
Sporadic-5;24121;0.30;2.93;0;0;0;0;
Sporadic-5;25149;-0.14;2.93;0;0;0;0;
Sporadic-5;26179;0.13;2.93;0;0;0;0;
Sporadic-5;27210;0.72;2.93;0;0;0;0;
Sporadic-5;28239;0.58;2.93;0;0;0;0;
Sporadic-5;29268;0.31;2.93;0;0;0;0;
Sporadic-5;30298;0.26;2.93;0;0;0;0;
Sporadic-5;31327;0.24;2.93;0;0;0;0;
Sporadic-5;32356;0.30;2.93;0;0;0;0;
Sporadic-5;33390;0.91;2.93;0;0;0;0;
Sporadic-5;34419;0.64;2.93;0;0;0;0;
Sporadic-5;35448;0.68;2.93;0;0;0;0;
Sporadic-5;36477;0.42;2.93;0;0;0;0;
Sporadic-5;37507;0.76;2.93;0;0;0;0;
Sporadic-5;38536;0.71;2.93;0;0;0;0;
Sporadic-5;39567;0.08;2.93;0;0;0;0;
Sporadic-5;40596;0.16;2.93;0;0;0;0;
Sporadic-5;41625;0.35;2.93;0;0;0;0;
Sporadic-5;42654;0.71;2.93;0;0;0;0;
