Sporadic-1;21445;0.29;0.35;0;0;0;0;3.28;1019
Sporadic-1;22473;0.12;0.32;0;0;0;0;3.32;1019
Sporadic-1;23500;0.20;0.35;0;0;0;0;3.33;1019
Sporadic-1;24528;0.99;0.36;0;0;0;0;3.35;1019
Sporadic-1;25559;0.22;0.33;0;0;0;0;3.38;1019
Sporadic-1;26587;0.40;0.34;0;0;0;0;3.41;1019
Sporadic-1;27615;0.35;0.32;0;0;0;0;3.42;1019
Sporadic-1;28642;0.57;0.35;0;0;0;0;3.44;1019
Sporadic-1;29669;0.49;0.28;0;0;0;0;3.47;1019
Sporadic-1;30697;0.46;0.37;0;0;0;0;3.50;1019
Sporadic-1;31728;0.77;0.35;0;0;0;0;3.52;1019
Sporadic-1;32755;1.31;0.35;0;0;0;0;3.54;1019
Sporadic-1;33785;0.70;0.34;0;0;0;0;3.56;1019
Sporadic-1;34813;1.66;0.39;0;0;0;0;3.58;1019
Sporadic-1;35841;1.58;0.33;0;0;0;0;3.60;1019
Sporadic-1;36869;0.93;0.36;0;0;0;0;3.64;1019
Sporadic-1;37899;0.63;0.32;0;0;0;0;3.66;1019
Sporadic-1;38927;1.09;0.25;0;0;0;0;3.68;1019
Sporadic-1;39955;1.00;0.34;0;0;0;0;3.71;1019
Sporadic-1;40982;1.25;0.28;0;0;0;0;3.73;1019
Sporadic-1;42009;0.98;0.39;0;0;0;0;3.75;1019
Sporadic-1;43037;0.91;0.35;0;0;0;0;3.78;1019
Sporadic-1;44068;1.30;0.42;0;0;0;0;3.81;1019
Sporadic-1;45095;0.86;0.35;0;0;0;0;3.83;1019
Sporadic-1;46123;0.67;0.38;0;0;0;0;3.85;1019
Sporadic-1;47151;0.97;0.32;0;0;0;0;3.87;1019
Sporadic-1;48178;1.20;0.33;0;0;0;0;3.89;1019
Sporadic-1;49206;0.78;0.32;0;0;0;0;3.92;1019
Sporadic-1;50236;0.72;0.38;0;0;0;0;3.94;1019
Sporadic-1;51264;0.97;0.32;0;0;0;0;3.96;1019
Sporadic-1;52291;0.83;0.37;0;0;0;0;3.98;1019
Sporadic-1;53319;0.96;0.32;0;0;0;0;4.00;1019
Sporadic-1;54346;1.17;0.35;0;0;0;0;4.02;1019
Sporadic-1;55374;1.15;0.30;0;0;0;0;4.05;1019
Sporadic-1;56401;1.10;0.34;0;0;0;0;4.07;1019
Sporadic-1;57432;0.89;0.33;0;0;0;0;4.08;1019
Sporadic-1;58460;1.36;0.29;0;0;0;0;4.10;1019
Sporadic-1;59487;0.98;0.34;0;0;0;0;4.12;1019
Sporadic-1;60515;0.97;0.32;0;0;0;0;4.14;1019
Sporadic-1;61542;1.15;0.30;0;0;0;0;4.16;1019
Sporadic-1;62570;1.20;0.31;0;0;0;0;4.18;1019
Sporadic-1;63603;1.73;0.34;0;0;0;0;4.20;1019
Sporadic-1;64640;1.58;0.30;0;0;0;0;4.21;1019
Sporadic-1;132;1.19;0.28;0;0;0;0;4.22;1019
Sporadic-1;1159;1.48;0.30;0;0;0;0;4.25;1019
Sporadic-1;2186;1.37;0.37;0;0;0;0;4.28;1019
Sporadic-1;3214;1.35;0.30;0;0;0;0;4.29;1019
Sporadic-1;4244;14.64;2.11;1;0;0;0;4.31;1018
Sporadic-1;5271;60.67;2.11;1;0;0;0;4.22;1019
