Sporadic-D;175;2.13;0.17;8.06;0.31;10;8;-17;259;-89;-339;100071.24;2.63;0;0;0;0
Sporadic-D;1213;1.60;0.24;8.06;0.15;1;-15;-34;260;-82;-344;100077.57;2.64;0;0;0;0
Sporadic-D;2245;1.43;0.27;8.06;0.11;-8;0;-14;258;-90;-342;100079.52;2.67;0;0;0;0
Sporadic-D;3279;1.58;0.31;8.05;0.08;-10;15;-23;257;-87;-339;100077.78;2.69;0;0;0;0
Sporadic-D;4313;1.18;0.26;8.05;0.12;-7;8;-20;263;-89;-345;100082.53;2.71;0;0;0;0
Sporadic-D;5346;1.77;0.24;8.06;0.08;-2;5;-30;264;-86;-342;100075.47;2.73;0;0;0;0
Sporadic-D;6379;1.82;0.24;8.05;0.15;-1;-8;-28;265;-85;-341;100074.94;2.74;0;0;0;0
Sporadic-D;7417;1.72;0.23;8.06;0.17;-8;5;-31;269;-91;-355;100076.10;2.76;0;0;0;0
Sporadic-D;8450;1.34;0.25;8.06;0.12;6;-12;-39;264;-104;-352;100080.58;2.78;0;0;0;0
Sporadic-D;9484;1.00;0.31;8.05;0.10;-3;5;-29;261;-87;-353;100084.63;2.80;0;0;0;0
Sporadic-D;10516;0.90;0.28;8.05;0.14;-3;-2;-18;251;-89;-343;100085.91;2.81;0;0;0;0
Sporadic-D;11550;1.99;0.30;8.05;0.16;5;-17;-18;261;-89;-345;100072.89;2.82;0;0;0;0
Sporadic-D;12582;1.67;0.31;8.06;0.13;-2;11;-30;262;-92;-346;100076.70;2.84;0;0;0;0
Sporadic-D;13623;2.12;0.30;8.06;0.09;9;-13;-34;253;-87;-343;100071.28;2.85;0;0;0;0
Sporadic-D;14703;1.33;0.26;8.06;0.17;-1;-1;-22;257;-91;-343;100080.38;2.87;0;0;0;0
Sporadic-D;15738;1.68;0.22;8.06;0.13;-2;8;-33;266;-90;-340;100076.55;2.89;0;0;0;0
Sporadic-D;16771;2.58;0.24;8.06;0.29;-2;-9;-19;261;-91;-345;100065.91;2.90;0;0;0;0
Sporadic-D;17805;3.04;0.24;8.05;0.07;4;-24;-13;264;-84;-344;100060.38;2.92;0;0;0;0
Sporadic-D;18837;2.66;0.26;8.07;0.16;-1;6;-28;261;-91;-341;100064.96;2.93;0;0;0;0
Sporadic-D;19876;2.12;0.25;8.06;0.14;-10;21;-23;262;-84;-340;100072.13;2.96;0;0;0;0
Sporadic-D;20910;2.16;0.28;8.06;0.11;8;-32;-21;260;-86;-344;100070.80;2.98;0;0;0;0
Sporadic-D;21943;2.30;0.21;8.05;0.19;-9;17;-22;261;-89;-339;100069.19;2.99;0;0;0;0
Sporadic-D;22977;2.37;0.21;8.06;0.13;-5;7;-31;263;-85;-347;100068.39;3.01;0;0;0;0
Sporadic-D;24010;1.80;0.25;8.06;0.14;-1;4;-30;260;-86;-338;100075.10;3.03;0;0;0;0
Sporadic-D;25043;1.64;0.30;8.06;0.15;-3;6;-24;263;-91;-349;100077.09;3.05;0;0;0;0
Sporadic-D;26081;1.35;0.27;8.05;0.12;-6;-1;-20;261;-87;-343;100080.49;3.06;0;0;0;0
Sporadic-D;27115;1.56;0.26;8.06;0.11;-6;4;-23;265;-101;-349;100078.05;3.09;0;0;0;0
Sporadic-D;28147;1.26;0.22;8.07;0.17;-1;2;-34;259;-89;-345;100081.61;3.11;0;0;0;0
