Sporadic-4;2421;0.00;0.36;0;0;0;0;
Sporadic-4;3489;0.07;0.36;0;0;0;0;
Sporadic-4;4516;-0.03;0.36;0;0;0;0;
Sporadic-4;5549;-0.21;0.26;0;0;0;0;
Sporadic-4;6577;0.10;0.28;0;0;0;0;
Sporadic-4;7605;-0.55;0.28;0;0;0;0;
Sporadic-4;8633;-0.50;0.27;0;0;0;0;
Sporadic-4;9661;-0.38;0.29;0;0;0;0;
Sporadic-4;10689;-0.76;0.29;0;0;0;0;
Sporadic-4;11720;-0.76;0.31;0;0;0;0;
Sporadic-4;12749;-0.14;0.32;0;0;0;0;
Sporadic-4;13776;-0.84;0.29;0;0;0;0;
Sporadic-4;14806;-0.72;0.29;0;0;0;0;
Sporadic-4;15833;-0.87;0.26;0;0;0;0;
Sporadic-4;16862;-0.69;0.27;0;0;0;0;
Sporadic-4;17893;-0.77;0.28;0;0;0;0;
Sporadic-4;18921;-0.53;0.29;0;0;0;0;
Sporadic-4;19949;-1.00;0.29;0;0;0;0;
Sporadic-4;20977;-0.89;0.31;0;0;0;0;
Sporadic-4;22006;-0.61;0.32;0;0;0;0;
Sporadic-4;23033;-0.97;0.31;0;0;0;0;
Sporadic-4;24074;-0.85;0.31;0;0;0;0;
Sporadic-4;25103;-0.39;0.36;0;0;0;0;
Sporadic-4;26131;-0.34;0.36;0;0;0;0;
Sporadic-4;27160;-0.46;0.33;0;0;0;0;
Sporadic-4;28187;-0.41;0.29;0;0;0;0;
Sporadic-4;29216;-0.54;0.33;0;0;0;0;
Sporadic-4;30247;-0.03;0.33;0;0;0;0;
Sporadic-4;31276;-0.21;0.27;0;0;0;0;
Sporadic-4;32305;-0.65;0.30;0;0;0;0;
Sporadic-4;33333;-0.62;0.32;0;0;0;0;
Sporadic-4;34361;-1.05;0.32;0;0;0;0;
Sporadic-4;35389;0.01;0.30;0;0;0;0;
Sporadic-4;36421;-0.29;0.30;0;0;0;0;
Sporadic-4;37448;-0.52;0.29;0;0;0;0;
Sporadic-4;38478;0.02;0.29;0;0;0;0;
Sporadic-4;39504;-0.29;0.28;0;0;0;0;
Sporadic-4;40535;-1.28;0.28;0;0;0;0;
Sporadic-4;41562;-0.49;0.28;0;0;0;0;
Sporadic-4;42594;-0.38;0.28;0;0;0;0;
Sporadic-4;43622;-0.69;0.28;0;0;0;0;
Sporadic-4;44650;-0.31;0.28;0;0;0;0;
Sporadic-4;45678;0.07;0.28;0;0;0;0;
Sporadic-4;46706;-0.22;0.28;0;0;0;0;
Sporadic-4;47735;0.05;0.28;0;0;0;0;
Sporadic-4;48768;-0.49;0.28;0;0;0;0;
Sporadic-4;49833;-0.04;0.32;0;0;0;0;
Sporadic-4;50861;0.17;0.33;0;0;0;0;
Sporadic-4;51891;-0.16;0.33;0;0;0;0;
Sporadic-4;52918;-0.31;0.33;0;0;0;0;
Sporadic-4;53947;0.10;0.33;0;0;0;0;
Sporadic-4;54978;-0.61;0.33;0;0;0;0;
Sporadic-4;56006;-0.38;0.33;0;0;0;0;
Sporadic-4;57034;-0.45;0.30;0;0;0;0;
