Sporadic-4;36421;-0.29;0.23;8.11;0.25;-104;-65;-32;7;-89;107;99912.32;2.48;0;0;0;0
Sporadic-4;37448;-0.52;0.22;8.12;0.18;-120;-54;-29;-1;-93;109;99915.08;2.51;0;0;0;0
Sporadic-4;38478;0.02;0.22;8.12;0.26;-107;-34;-24;0;-96;104;99908.63;2.53;0;0;0;0
Sporadic-4;39504;-0.29;0.21;8.12;0.18;-117;-55;-30;4;-100;100;99912.32;2.56;0;0;0;0
Sporadic-4;40535;-1.28;0.20;8.11;0.20;-118;-56;-27;0;-92;110;99924.08;2.59;0;0;0;0
Sporadic-4;41562;-0.49;0.21;8.11;0.24;-125;-50;-25;2;-96;106;99914.72;2.62;0;0;0;0
Sporadic-4;42594;-0.38;0.22;8.12;0.17;-121;-54;-27;1;-103;105;99913.46;2.65;0;0;0;0
Sporadic-4;43622;-0.69;0.22;8.11;0.25;-120;-54;-28;6;-98;104;99917.08;2.68;0;0;0;0
Sporadic-4;44650;-0.31;0.21;8.11;0.23;-124;-61;-28;2;-96;108;99912.61;2.71;0;0;0;0
Sporadic-4;45678;0.07;0.20;8.11;0.27;-120;-55;-29;4;-102;108;99908.03;2.74;0;0;0;0
Sporadic-4;46706;-0.22;0.21;8.12;0.21;-121;-55;-28;9;-97;105;99916.07;2.76;0;0;0;0
Sporadic-4;47735;0.05;0.24;8.11;0.25;-115;-52;-25;3;-99;105;99908.30;2.79;0;0;0;0
Sporadic-4;48768;-0.49;0.18;8.11;0.21;-119;-41;-28;2;-94;106;99914.73;2.81;0;0;0;0
Sporadic-4;49833;-0.04;0.23;8.12;0.22;-110;-45;-23;3;-103;103;99909.38;2.84;0;0;0;0
Sporadic-4;50861;0.17;0.24;8.12;0.23;-119;-54;-29;3;-101;101;99906.81;2.87;0;0;0;0
Sporadic-4;51891;-0.16;0.22;8.11;0.24;-119;-55;-29;9;-95;105;99910.78;2.89;0;0;0;0
Sporadic-4;52918;-0.31;0.22;8.11;0.22;-119;-51;-28;3;-97;107;99912.63;2.91;0;0;0;0
Sporadic-4;53947;0.10;0.21;8.11;0.25;-115;-47;-28;10;-92;106;99909.86;2.93;0;0;0;0
Sporadic-4;54978;-0.61;0.21;8.11;0.23;-117;-51;-28;6;-96;100;99916.13;2.96;0;0;0;0
Sporadic-4;56006;-0.38;0.21;8.11;0.25;-114;-56;-30;8;-98;106;99913.42;2.98;0;0;0;0
Sporadic-4;57034;-0.45;0.23;8.11;0.19;-118;-50;-28;9;-99;107;99914.28;3.01;0;0;0;0
Sporadic-4;58062;-0.34;0.20;8.11;0.27;-114;-47;-29;2;-102;106;99912.95;3.03;0;0;0;0
