=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.05.15 11:14:55 =~=~=~=~=~=~=~=~=~=~=~=
Sporadic-D;3216;0.00;0.00;0;0;0;0;
Sporadic-D;4291;0.17;0.00;0;0;0;0;
Sporadic-D;5358;-0.08;0.00;0;0;0;0;
Sporadic-D;6425;-0.17;0.00;0;0;0;0;
Sporadic-D;7492;0.17;0.00;0;0;0;0;
Sporadic-D;8559;-0.08;0.00;0;0;0;0;
Sporadic-D;9632;-0.08;0.00;0;0;0;0;
Sporadic-D;10699;0.25;0.00;0;0;0;0;
Sporadic-D;11766;-0.08;0.00;0;0;0;0;
Sporadic-D;12834;0.34;0.00;0;0;0;0;
Sporadic-D;13901;0.25;0.00;0;0;0;0;
Sporadic-D;14968;-0.08;0.00;0;0;0;0;
Sporadic-D;16041;0.25;0.00;0;0;0;0;
Sporadic-D;17110;0.00;0.00;0;0;0;0;
Sporadic-D;18177;-0.68;0.00;0;0;0;0;
Sporadic-D;19245;-0.34;0.00;0;0;0;0;
Sporadic-D;20312;-0.42;0.00;0;0;0;0;
Sporadic-D;21386;0.17;0.00;0;0;0;0;
Sporadic-D;22454;0.08;0.00;0;0;0;0;
Sporadic-D;23522;0.25;0.00;0;0;0;0;
Sporadic-D;24590;0.51;0.00;0;0;0;0;
Sporadic-D;25658;0.34;0.00;0;0;0;0;
Sporadic-D;26726;0.76;0.00;0;0;0;0;
Sporadic-D;27799;0.25;0.00;0;0;0;0;
Sporadic-D;28867;0.59;0.00;0;0;0;0;
Sporadic-D;29935;0.25;0.00;0;0;0;0;
Sporadic-D;31004;0.25;0.00;0;0;0;0;
Sporadic-D;32072;0.25;0.00;0;0;0;0;
Sporadic-D;33145;0.76;0.00;0;0;0;0;
Sporadic-D;34214;0.93;0.00;0;0;0;0;
Sporadic-D;35282;0.68;0.00;0;0;0;0;
Sporadic-D;36350;0.93;0.00;0;0;0;0;
Sporadic-D;38494;0.76;0.00;0;0;0;0;
Sporadic-D;39562;0.59;0.00;0;0;0;0;
Sporadic-D;41699;0.25;0.00;0;0;0;0;
Sporadic-D;42767;0.51;0.00;0;0;0;0;
Sporadic-D;43877;0.25;0.00;0;0;0;0;
Sporadic-D;44949;0.68;0.00;0;0;0;0;
Sporadic-D;46016;1.18;0.00;0;0;0;0;
Sporadic-D;47084;0.59;0.00;0;0;0;0;
Sporadic-D;48151;0.93;0.00;0;0;0;0;
Sporadic-D;49218;0.51;0.00;0;0;0;0;
Sporadic-D;50291;0.17;0.00;0;0;0;0;
Sporadic-D;51358;0.68;0.00;0;0;0;0;
Sporadic-D;52426;0.34;0.00;0;0;0;0;
Sporadic-D;53493;0.25;0.00;0;0;0;0;
Sporadic-D;54560;0.42;0.00;0;0;0;0;
Sporadic-D;55628;0.76;0.00;0;0;0;0;
Sporadic-D;59906;0.25;0.00;0;0;0;0;
Sporadic-D;60974;0.51;0.00;0;0;0;0;
Sporadic-D;62047;0.25;0.00;0;0;0;0;
Sporadic-D;63115;0.51;0.00;0;0;0;0;
Sporadic-D;64183;0.42;0.00;0;0;0;0;
Sporadic-D;65251;0.25;0.00;0;0;0;0;
Sporadic-D;784;0.25;0.00;0;0;0;0;
Sporadic-D;1852;0.59;0.00;0;0;0;0;
Sporadic-D;2925;-0.08;0.00;0;0;0;0;
Sporadic-D;3994;0.08;0.00;0;0;0;0;
Sporadic-D;5062;0.17;0.00;0;0;0;0;
Sporadic-D;6130;0.25;0.00;0;0;0;0;
Sporadic-D;7198;0.00;0.00;0;0;0;0;
Sporadic-D;8267;-0.08;0.00;0;0;0;0;
Sporadic-D;9341;0.34;0.00;0;0;0;0;
Sporadic-D;10409;0.25;0.00;0;0;0;0;
Sporadic-D;11478;0.08;0.00;0;0;0;0;
Sporadic-D;12547;-0.17;0.00;0;0;0;0;
Sporadic-D;13615;0.42;0.00;0;0;0;0;
Sporadic-D;14690;0.25;0.00;0;0;0;0;
Sporadic-D;15759;0.42;0.00;0;0;0;0;
Sporadic-D;16827;0.25;0.00;0;0;0;0;
